Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
DLX5	0.196471800000005	0.778625167441733	0.193548387096774	0.041812865497076	0.23536125259385	0	1	0	0	FALSE	999
DLX6	-0.074289899999993	0.721029797826721	0.189189189189189	0.0227430555555556	0.211932244744745	0	1	0	0	FALSE	999
DLX6AS	0.296442457142863	0.593059532414195	0	0	0	0	1	0	0	FALSE	999
DMAP1	0.0535491285714249	0.792306571604652	0.0625	0.0750449550449551	0.137544955044955	0	1	0	0	FALSE	999
DMBT1	1.22713187142858	0.144803866999715	0.0384615384615385	0.0976190476190476	0.136080586080586	0	1	0	0	FALSE	999
DMBX1	0.150081614285725	0.753329657486587	0	0	0	0	1	0	0	FALSE	999
DMC1	-0.674926842857145	0.248035424571766	0	0	0	0	1	0	0	FALSE	999
DMD	0.768853357142857	0.499536168555233	0.155172413793103	0.0877470643086309	0.242919478101734	0	1	0	0	FALSE	999
DMGDH	-1.16772864142857	0.275614763213335	0.0526315789473684	0.166666666666667	0.219298245614035	0	1	0	0	FALSE	999
DMKN	1.08182899714286	0.446095030814012	0.034745996143706	0.073971794943939	0.108717791087645	0	1	0	0	FALSE	999
DMP1	0.495661242857151	0.469824889405639	0.0625	0	0.0625	0	1	0	0	FALSE	999
DMPK	-0.616300028571431	0.434398645372993	0.0420168067226891	0.129789590254707	0.171806396977396	0	1	0	0	FALSE	999
DMRT1	-0.58269619999999	0.233054504292723	0.214285714285714	0.0458333333333333	0.260119047619048	0	1	0	0	FALSE	999
DMRT2	-0.272424599999995	0.751302647187744	0.111111111111111	0	0.111111111111111	0	1	0	0	FALSE	999
DMRT3	-0.267085299999994	0.14053453895727	0.25	0.021505376344086	0.271505376344086	0	1	0	0	FALSE	999
DMRTA1	-1.98810665714286	0.136418047666599	0.5	0	0.5	0	1	0	0	FALSE	999
DMRTA2	-0.0329949857142786	0.927294517891762	0.55	0	0.55	0	1	0	0	FALSE	999
DMRTB1	-0.0742898999999912	0.572952083798651	0	0.05	0.05	0	1	0	0	FALSE	999
DMRTC1	-0.350524699999993	0.305752093948261	0	0	0	0	1	0	0	FALSE	999
DMRTC1B	-0.617561799999996	0.232352646368604	0	0	0	0	1	0	0	FALSE	999
DMRTC2	1.24831735714286	0.113300154242701	0.0555555555555556	0	0.0555555555555556	0	1	0	0	FALSE	999
DMTF1	-0.0916196285714346	0.703243104005529	0.0526315789473684	0.0335983187134503	0.0862298976608187	0	1	0	0	FALSE	999
DMWD	0.110754660142855	0.872153686225177	0.0420168067226891	0.129789590254707	0.171806396977396	0	1	0	0	FALSE	999
DMXL1	0.000280342857135629	0.998897586033116	0.178823529411765	0.0381815758561489	0.217005105267914	0	1	0	0	FALSE	999
DMXL2	-0.303127700000006	0.69712186091808	0.15625	0.0254000450755015	0.181650045075501	0	1	0	0	FALSE	999
DNA2	-0.564953785714292	0.118880339901016	0.015742397137746	0.0462797488772214	0.0620221460149673	0	1	0	0	FALSE	999
DNAH1	-0.78461458571428	0.652410522681872	0.0914855072463768	0.0536518272109779	0.145137334457355	0	1	0	0	FALSE	999
DNAH10	-0.350151714285721	0.206074736840806	0.2	0	0.2	0	1	0	0	FALSE	999
DNAH11	-0.0784207857142878	0.886354615715183	0.0625	0.127039627039627	0.189539627039627	0	1	0	0	FALSE	999
DNAH12	-0.798022080285715	0.17491194465985	0	0	0	0	1	0	0	FALSE	999
DNAH14	-0.409444792857142	0.54974197725969	0	0.0155038759689922	0.0155038759689922	0	1	0	0	FALSE	999
DNAH17	-1.23006607285715	0.154094560939631	0.1875	0.0776839339339339	0.265183933933934	0	1	0	0	FALSE	999
DNAH2	-2.468754321	0.0163191016160569	0.1	0.11744227994228	0.21744227994228	0	1	0	0	FALSE	999
DNAH3	-1.71323982571429	0.0384888953077019	0.0563380281690141	0.0543937925740957	0.11073182074311	0	1	0.000119969409468694	0.000750913428291479	FALSE	409
DNAH5	1.1990616	0.188039004649274	0.0833333333333333	0	0.0833333333333333	0	1	0	0	FALSE	999
DNAH6	-1.50985440714286	0.119086004507665	0.0625	0.332589285714286	0.395089285714286	0	1	0	0	FALSE	999
DNAH7	-0.348736863714286	0.482818894164391	0.117647058823529	0.00396825396825397	0.121615312791783	0	1	0	0	FALSE	999
DNAH8	-1.689522064	0.256681745970558	0	0	0	0	1	0	0	FALSE	999
DNAH9	-0.543050757142855	0.490960277872705	0.466666666666667	0.25	0.716666666666667	0	1	0	0	FALSE	999
DNAI1	-0.792249785714279	0.461008728600076	0.0172413793103448	0	0.0172413793103448	0	1	0	0	FALSE	999
DNAI2	-0.133039064285714	0.904626258845584	0.0833333333333333	0.119312169312169	0.202645502645503	0	1	0	0	FALSE	999
DNAJA1	-0.371252571428576	0.151035669658981	0.166666666666667	0.0185316943836944	0.185198361050361	0	1	0	0	FALSE	999
DNAJA2	-0.0344828000000055	0.790526092574974	0.133333333333333	0.062049062049062	0.195382395382395	0	1	0	0	FALSE	999
DNAJA3	0.00794331428571216	0.971234851458308	0.0769230769230769	0.0384615384615385	0.115384615384615	0	1	0	0	FALSE	999
DNAJA4	-0.19897198571429	0.813311205354067	0.115384615384615	0.0747483896940419	0.190133005078657	0	1	0	0	FALSE	999
DNAJB1	0.00562392857142235	0.979623130796731	0.0723352065277839	0.0592930650279913	0.131628271555775	0	1	0	0	FALSE	999
DNAJB11	-0.159168585714291	0.48918955527713	0.043516601487616	0.0741465804428767	0.117663181930493	0	1	0	0	FALSE	999
DNAJB12	-0.348941214285717	0.112634157628579	0.108695652173913	0.0383993271221532	0.147094979296066	0	1	0	0	FALSE	999
DNAJB13	-0.147139971428579	0.395183451521407	0.0588235294117647	0.0362573099415205	0.0950808393532852	0	1	0	0	FALSE	999
DNAJB14	-0.938133535857142	0.0426226806044144	0.137931034482759	0.0300078008411342	0.167938835323893	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	81
DNAJB2	0.274285585714284	0.438913802428498	0.173333333333333	0.121984516958415	0.295317850291748	0	1	0	0	FALSE	999
DNAJB3	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
DNAJB4	-0.293097885714289	0.438629556031002	0.205882352941176	0.0624020291877435	0.26828438212892	0	1	0	0	FALSE	999
DNAJB5	-0.735719344514286	0.349404755427751	0.128571428571429	0	0.128571428571429	0	1	0	0	FALSE	999
DNAJB6	-0.0792656285714308	0.787502040527305	0	0.169748819786535	0.169748819786535	0	1	0	0	FALSE	999
DNAJB7	-0.433055761428569	0.517869231774062	0	0	0	0	1	0	0	FALSE	999
DNAJB8	-0.218764799999998	0.831272038289758	0.0213903743315508	0.0909090909090909	0.112299465240642	0	1	0	0	FALSE	999
DNAJB9	0.554932242857142	0.186354806839695	0.0125	0.0170104324938313	0.0295104324938313	0	1	0	0	FALSE	999
DNAJC1	0.0690843428571393	0.78396081610778	0.106221437665662	0.0713199525999353	0.177541390265597	0	1	0	0	FALSE	999
DNAJC10	-0.258152228571432	0.55167059722132	0.0625	0.0635186443236715	0.126018644323671	0	1	0	0	FALSE	999
DNAJC11	0.131659228571427	0.621311065447253	0.260869565217391	0.142857142857143	0.403726708074534	0	1	0	0	FALSE	999
DNAJC12	-0.0131757285714356	0.947060474580838	0.1875	0.0541131170950632	0.241613117095063	0	1	0	0	FALSE	999
DNAJC13	-1.43945052	0.34995295315859	0	0.062660106920252	0.062660106920252	0	1	0	0	FALSE	999
DNAJC14	-0.312592028571435	0.194931200959992	0.0823529411764706	0.111091163341699	0.19344410451817	0	1	0	0	FALSE	999
DNAJC15	0.085977885714283	0.653739935469125	0	0.0862623487623488	0.0862623487623488	0	1	0	0	FALSE	999
DNAJC16	-0.596907257142864	0.0972385442048669	0.0518518518518519	0.09375	0.145601851851852	0	1	0	0	FALSE	999
DNAJC17	-0.0700886142857211	0.709199086410045	0.0727654698242934	0.0357142857142857	0.108479755538579	0	1	0	0	FALSE	999
DNAJC18	-0.266516185714291	0.278778606388876	0	0.0714285714285714	0.0714285714285714	0	1	0	0	FALSE	999
DNAJC19	0.442135838571428	0.299280821429743	0.0454545454545455	0.023664917944579	0.0691194633991244	0	1	0	0	FALSE	999
DNAJC2	-1.15753566571428	0.042869692145504	0.0864508935432662	0.0475866331067404	0.134037526650007	0	1	0.0456419202329431	0.000713069046544593	FALSE	403
DNAJC21	0.163594314285708	0.590396482574759	0.0666666666666667	0.050947444368497	0.117614111035164	0	1	0	0	FALSE	999
DNAJC22	-0.01466561428572	0.956333612839954	0.111111111111111	0.0373743479128367	0.148485459023948	0	1	0	0	FALSE	999
DNAJC24	-0.650306699999996	0.198296259640931	0.075	0.126111111111111	0.201111111111111	0	1	0	0	FALSE	999
DNAJC25	0.0164103285714257	0.95244609279878	0.0909090909090909	0.333333333333333	0.424242424242424	0	1	0	0	FALSE	999
DNAJC25-GNG10	-0.538203168571429	0.111342738880216	0.0909090909090909	0.333333333333333	0.424242424242424	0	1	0	0	FALSE	999
DNAJC27	-0.0742898999999912	0.572952083798651	0.266666666666667	0.0650137741046832	0.33168044077135	0	1	0	0	FALSE	999
DNAJC28	0.451658931428571	0.156363872412551	0.125	0	0.125	0	1	0	0	FALSE	999
DNAJC3	0.0739975899999994	0.817053872025457	0.161643835616438	0.0740305960491295	0.235674431665568	0	1	0	0	FALSE	999
DNAJC30	-0.317179242857144	0.188617730860789	0.1125	0.09596563057041	0.20846563057041	0	1	0	0	FALSE	999
DNAJC4	0.346661828571424	0.14196841719502	0.121212121212121	0.0783882783882784	0.1996003996004	0	1	0	0	FALSE	999
DNAJC5	0.0442477251428626	0.945395469443049	0.302375044310528	0.084445383442094	0.386820427752622	0	1	0	0	FALSE	999
DNAJC5B	-0.432227685714295	0.139450687956584	0	0.035135429872272	0.035135429872272	0	1	0	0	FALSE	999
DNAJC5G	0.125068695714287	0.9079837844161	0.161290322580645	0.134248173701299	0.295538496281944	0	1	0	0	FALSE	999
DNAJC6	0.792076571428569	0.245992644167802	0.230769230769231	0.033185263528997	0.263954494298228	0	1	0	0	FALSE	999
DNAJC7	-0.236683357142859	0.227084902195692	0.0725388601036269	0.0800648163021664	0.152603676405793	0	1	0	0	FALSE	999
DNAJC8	-0.0831618714285778	0.749889291700358	0.05	0.0120616515837104	0.0620616515837104	0	1	0	0	FALSE	999
DNAJC9	-0.0893900428571479	0.807506287627907	0.0833333333333333	0.0563094122372473	0.139642745570581	0	1	0	0	FALSE	999
DNAL1	-0.0219070015714293	0.951055408602596	0.0555555555555556	0.0123070438859913	0.0678625994415468	0	1	0	0	FALSE	999
DNAL4	-0.386288620571429	0.179359089362391	0.0714285714285714	0	0.0714285714285714	0	1	0	0	FALSE	999
DNALI1	-0.107682257142856	0.890289521096219	0.615384615384615	0.108693609022556	0.724078224407172	0	1	0	0	FALSE	999
DNASE1	0.136323767142861	0.927184152753234	0.078989898989899	0.040261926625563	0.119251825615462	0	1	0	0	FALSE	999
DNASE1L1	-0.165688428571431	0.573532992542294	0	0	0	0	1	0	0	FALSE	999
DNASE1L2	-0.0954170714285758	0.783068920681076	0.24	0.121440596440596	0.361440596440596	0	1	0	0	FALSE	999
DNASE1L3	-0.848827079	0.0792111955328317	0.111111111111111	0.0512820512820513	0.162393162393162	0	1	0	0	FALSE	999
DNASE2	-0.532938371428565	0.421084126877745	0.00513874614594039	0.022149847689416	0.0272885938353564	0	1	0	0	FALSE	999
DNASE2B	0.261033299999997	0.656129285725592	0	0.0192449912599166	0.0192449912599166	0	1	0	0	FALSE	999
DND1	0.129867699999996	0.702341393185201	0.0742595409811434	0.0518627332916126	0.126122274272756	0	1	0	0	FALSE	999
DNER	-1.90608481428571	0.0339255779473939	0.2	0.0340909090909091	0.234090909090909	0	1	7.32373326734652e-17	0.00214086919289354	FALSE	82
DNHD1	0.0707848999999978	0.846987249616286	0.0625	0.118686868686869	0.181186868686869	0	1	0	0	FALSE	999
DNLZ	0.707250172714285	0.174836025425234	0.0470588235294118	0.08	0.127058823529412	0	1	0	0	FALSE	999
DNM1	-0.135058004285713	0.867982685962146	0.0434070434070434	0.076812478986392	0.120219522393435	0	1	0	0	FALSE	999
DNM1L	-0.0660386000000042	0.930910291057112	0.0454545454545455	0.0646749084249084	0.110129453879454	0	1	0	0	FALSE	999
DNM1P35	-0.106285271428574	0.644919765787316	0	0	0	0	1	0	0	FALSE	999
DNM2	-0.133921400000002	0.479094015802695	0.04	0.0432330827067669	0.0832330827067669	0	1	0	0	FALSE	999
DNM3	0.824478547142855	0.264050628486642	0.0203193033381713	0.0284477747400082	0.0487670780781794	0	1	0	0	FALSE	999
DNMBP	-0.373522485714291	0.214000464158767	0.189795918367347	0.0295482295482295	0.219344147915576	0	1	0	0	FALSE	999
DNMT1	-0.268673728571434	0.269340873702432	0.0821428571428571	0.142543901542777	0.224686758685634	0	1	0	0	FALSE	999
DNMT3A	0.171284085714282	0.642792386111827	0.0517241379310345	0.00655660929633532	0.0582807472273698	0	1	0	0	FALSE	999
DNMT3B	0.267654685714276	0.73206012252979	0	0	0	0	1	0	0	FALSE	999
DNMT3L	0.859619628571436	0.318060766649293	0.0375	0.0303030303030303	0.0678030303030303	0	1	0	0	FALSE	999
DNPEP	0.139056485714282	0.653582466888237	0	0	0	0	1	0	0	FALSE	999
DNTT	0.0955389857142812	0.607949246601098	0.209356382978723	0.062202380952381	0.271558763931104	0	1	0	0	FALSE	999
DNTTIP1	-0.168224851428572	0.935657009711432	0.0851063829787234	0.105339105339105	0.190445488317829	0	1	0	0	FALSE	999
DNTTIP2	-0.21369338571429	0.432842211893077	0.28	0.0217391304347826	0.301739130434783	0	1	0	0	FALSE	999
DOC2A	0.627250097142856	0.368743445468577	0.118101830885683	0.0698880780818921	0.187989908967575	0	1	0	0	FALSE	999
DOC2B	-0.631111912857142	0.721665824390672	0.214285714285714	0.0233236151603499	0.237609329446064	0	1	0	0	FALSE	999
DOCK1	-0.194629142857149	0.393017913879573	0.00158982511923688	0.00380682137438894	0.00539664649362583	0	1	0	0	FALSE	999
DOCK10	-1.06538060000001	0.53082032194444	0	0.00274725274725275	0.00274725274725275	0	1	0	0	FALSE	999
DOCK11	0.238608099999997	0.642628594717549	0	0	0	0	1	0	0	FALSE	999
DOCK2	-0.274553371428576	0.110016583136495	0.2	0.166666666666667	0.366666666666667	0	1	0	0	FALSE	999
DOCK3	-0.0895212938571437	0.920060224027664	0.0833333333333333	0.0394736842105263	0.12280701754386	0	1	0	0	FALSE	999
DOCK4	-0.0603566757142873	0.93210575829512	0.0800777453838678	0.0306852997795639	0.110763045163432	0	1	0	0	FALSE	999
DOCK5	-0.327002128571436	0.511330217033412	0.111111111111111	0.0253158544694595	0.136426965580571	0	1	0	0	FALSE	999
DOCK6	-1.72388798428572	0.151881355924304	0.146052317247969	0.094658620776089	0.240710938024058	0	1	0	0	FALSE	999
DOCK7	-0.0854806000000048	0.812583692315035	0.0333333333333333	0.00963818789905747	0.0429715212323908	0	1	0	0	FALSE	999
DOCK8	-0.0534386714285837	0.785785632752768	0.0288220551378446	0.024749373433584	0.0535714285714286	0	1	0	0	FALSE	999
DOCK9	0.785085341428569	0.595366887476467	0.0382425361649738	0.0263157894736842	0.064558325638658	0	1	0	0	FALSE	999
DOHH	-0.011222830000001	0.988877305276508	0.141414141414141	0	0.141414141414141	0	1	0	0	FALSE	999
DOK1	-0.411005414285716	0.278361745987026	0.0277777777777778	0.0126362059219119	0.0404139836996896	0	1	0	0	FALSE	999
DOK2	-0.64089242857143	0.286818224662675	0	0.100262163762164	0.100262163762164	0	1	0	0	FALSE	999
DOK3	-0.00111625714286312	0.998277466763236	0.0816036738270038	0.101903417360074	0.183507091187078	0	1	0	0	FALSE	999
DOK4	0.337438517142857	0.49281128621612	0.1875	0	0.1875	0	1	0	0	FALSE	999
DOK5	-0.27997852857142	0.684856089806601	0	0	0	0	1	0	0	FALSE	999
DOK6	0.110483242857145	0.92625258208635	0.222222222222222	0	0.222222222222222	0	1	0	0	FALSE	999
DOK7	-0.318045708571427	0.658717244527253	0.0571428571428571	0.0909917355371901	0.148134592680047	0	1	0	0	FALSE	999
DOLK	0.0937423714285699	0.6930426112741	0.0754716981132075	0.0111111111111111	0.0865828092243187	0	1	0	0	FALSE	999
DOLPP1	0.0726516142857103	0.811624961768435	0.153846153846154	0.0469187675070028	0.200764921353157	0	1	0	0	FALSE	999
DOM3Z	0.102361471428572	0.669868776559382	0	0	0	0	1	0	0	FALSE	999
DONSON	-0.195650142857147	0.511162629793563	0.133333333333333	0.117171006333568	0.250504339666901	0	1	0	0	FALSE	999
DOPEY1	-0.227441257142861	0.33355193595337	0.122448979591837	0.0100569581280788	0.132505937719916	0	1	0	0	FALSE	999
DOPEY2	-0.547913628571433	0.0450876220820493	0.0588235294117647	0.148373015873016	0.207196545284781	0	1	0	0	FALSE	999
DOT1L	0.0253317142857066	0.898755883189557	0.106666666666667	0.103087287977753	0.209753954644419	0	1	0	0	FALSE	999
DPAGT1	0.0164129142857101	0.949940205783835	0.126307427512247	0.0379207683359071	0.164228195848154	0	1	0	0	FALSE	999
DPCD	0.0336275142857136	0.924737435822395	0.14124895572264	0.0831685114237082	0.224417467146348	0	1	0	0	FALSE	999
DPCR1	0.301706571428578	0.780819816740924	0.117647058823529	0.0391534391534392	0.156800497976969	0	1	0	0	FALSE	999
DPEP1	0.175873777142862	0.900103871928724	0	0	0	0	1	0	0	FALSE	999
DPEP2	-0.324330728571431	0.473020925403792	0	0	0	0	1	0	0	FALSE	999
DPEP3	0.490945938571429	0.645537822535847	0.0487804878048781	0.0346057451320609	0.083386232936939	0	1	0	0	FALSE	999
DPF1	-2.36249814	0.0127499744080325	0.200374531835206	0.196756796690307	0.397131328525513	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	83
DPF2	0.00731411428571338	0.968608008143955	0.166666666666667	0.100395256916996	0.267061923583663	0	1	0	0	FALSE	999
DPF3	0.191863087142858	0.870834940695963	0.121951219512195	0.0439990833731867	0.165950302885382	0	1	0	0	FALSE	999
DPH1	0.33270481428571	0.238254390777756	0.27472212894098	0.0938575747792319	0.368579703720212	0	1	0	0	FALSE	999
DPH2	-0.0578906700000026	0.877044937728967	0.0638297872340425	0.05	0.113829787234043	0	1	0	0	FALSE	999
DPH3	0.0687769957142865	0.862629854963752	0	0.0519607843137255	0.0519607843137255	0	1	0	0	FALSE	999
DPH3B	0.10155427142857	0.573739702168655	0	0	0	0	1	0	0	FALSE	999
DPH5	0.266684228571427	0.376882343236882	0.0169491525423729	0.0565814393939394	0.0735305919363123	0	1	0	0	FALSE	999
DPM1	0.121461728571426	0.60945342735295	0.0540540540540541	0.0666666666666667	0.120720720720721	0	1	0	0	FALSE	999
DPM2	0.436807731428569	0.421846031821728	0.25	0.0913391263108877	0.341339126310888	0	1	0	0	FALSE	999
DPM3	-0.371412024285715	0.376165687735379	0	0.0644455518362297	0.0644455518362297	0	1	0	0	FALSE	999
DPP10	-2.59978914285714	0.183078441631035	0.0767045454545455	0.0909090909090909	0.167613636363636	0	1	0	0	FALSE	999
DPP3	-0.350748757142861	0.318651475339539	0.0518518518518519	0.219298245614035	0.271150097465887	0	1	0	0	FALSE	999
DPP4	0.200862834285712	0.885863413103195	0.277777777777778	0	0.277777777777778	0	1	0	0	FALSE	999
DPP6	0.618145185714289	0.147180262843907	0	0	0	0	1	0	0	FALSE	999
DPP7	0.0591829428571371	0.851174123248444	0.130434782608696	0.0662548449612403	0.196689627569936	0	1	0	0	FALSE	999
DPP8	-0.0935096142857228	0.473617285026719	0	0	0	0	1	0	0	FALSE	999
DPP9	-0.0817629428571474	0.754481876363016	0.231617647058824	0.1125	0.344117647058824	0	1	0	0	FALSE	999
DPPA2	-0.506575585714277	0.619943817464969	0	0	0	0	1	0	0	FALSE	999
DPPA3	-0.839015028571422	0.291748315775328	0	0	0	0	1	0	0	FALSE	999
DPPA4	-0.00781272857142534	0.996508797566293	0	0.073015873015873	0.073015873015873	0	1	0	0	FALSE	999
DPPA5	-0.225473699999991	0.384342894862259	0	0	0	0	1	0	0	FALSE	999
DPRX	-0.463847137142856	0.498160168797534	0.100478468899522	0.0100877192982456	0.110566188197767	0	1	0	0	FALSE	999
DPRXP4	0.187704242857151	0.32549840651476	0	0	0	0	1	0	0	FALSE	999
DPT	0.562895385714293	0.298227965661725	0	0.00788288288288288	0.00788288288288288	0	1	0	0	FALSE	999
DPY19L1	-0.127982499999999	0.717184917870815	0.235294117647059	0.0950292397660819	0.330323357413141	0	1	0	0	FALSE	999
DPY19L2	-0.934415099999992	0.0375118154553005	0	0	0	0	1	0	0	FALSE	999
DPY19L2P1	0.325784085714282	0.742897061204911	0	0	0	0	1	0	0	FALSE	999
DPY19L2P2	0.750688394285717	0.510885585497183	0	0	0	0	1	0	0	FALSE	999
DPY19L2P4	-0.959687060000002	0.139717106367834	0	0	0	0	1	0	0	FALSE	999
DPY19L3	-0.146717128571435	0.632011266751057	0.0769230769230769	0.114939822082679	0.191862899005756	0	1	0	0	FALSE	999
DPY19L4	-0.378813714285717	0.285594969587713	0.176470588235294	0.0104166666666667	0.186887254901961	0	1	0	0	FALSE	999
DPY30	0.0609308014285703	0.870276335551071	0.0625	0.0664846849057375	0.128984684905738	0	1	0	0	FALSE	999
DPYD	-0.268535042857149	0.431518956793888	0.12010582010582	0.0376835862550148	0.157789406360835	0	1	0	0	FALSE	999
DPYS	0.0503645000000077	0.946627188467704	0.222282690854119	0.0399207992375694	0.262203490091689	0	1	0	0	FALSE	999
DPYSL2	0.632678971428575	0.554273459080237	0.04	0	0.04	0	1	0	0	FALSE	999
DPYSL3	-0.396590185714293	0.548443245943615	0	0.25	0.25	0	1	0	0	FALSE	999
DPYSL4	1.18052188285714	0.345036114421341	0.4	0	0.4	0	1	0	0	FALSE	999
DPYSL5	-0.121520252857141	0.898333219584636	0.111111111111111	0.0459094046050568	0.157020515716168	0	1	0	0	FALSE	999
DQX1	-1.06547205	0.139976167111231	0.321428571428571	0	0.321428571428571	0	1	0	0	FALSE	999
DR1	-0.0339379714285757	0.818633116596679	0.0838548920983982	0.065937840002185	0.149792732100583	0	1	0	0	FALSE	999
DRAM1	0.35440061428571	0.40056038216166	0.04	0.0390018806386281	0.0790018806386281	0	1	0	0	FALSE	999
DRAM2	0.132961871428567	0.613717611349792	0.0405405405405405	0.0693276984093311	0.109868238949872	0	1	0	0	FALSE	999
DRAP1	-0.187221685714291	0.426393365676426	0.140845070422535	0.154049295774648	0.294894366197183	0	1	0	0	FALSE	999
DRD1	0.484808814285723	0.104793926039841	0.213179413179413	0.0366313380106484	0.249810751190062	0	1	0	0	FALSE	999
DRD2	-0.846437757142853	0.436750749111048	0	0	0	0	1	0	0	FALSE	999
DRD3	-0.712243028571418	0.340930719056396	0.125	0.057055624852235	0.182055624852235	0	1	0	0	FALSE	999
DRD4	0.00717708657142851	0.991279505177631	0.44	0.0807684729836592	0.520768472983659	0	1	0	0	FALSE	999
DRD5	-1.46293615714285	0.117783004287106	0.0454545454545455	0.126984126984127	0.172438672438672	0	1	0	0	FALSE	999
DRG1	-0.109704457142857	0.601080407112157	0.0770881079704609	0.0479078185328185	0.124995926503279	0	1	0	0	FALSE	999
DRG2	-0.0385724857142904	0.880765633577044	0.0624909701246574	0.0992359350415616	0.161726905166219	0	1	0	0	FALSE	999
DRGX	-0.782632699999993	0.127471315596702	0.179487179487179	0.0340909090909091	0.213578088578089	0	1	0	0	FALSE	999
DRP2	-3.01972279857143	0.000194371856556443	0	0	0	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	322
DSC1	0.982403522857147	0.530032252637927	0.0588235294117647	0.126002673796791	0.184826203208556	0	1	0	0	FALSE	999
DSC2	0.287887917142851	0.829045509767242	0.0227272727272727	0.136363636363636	0.159090909090909	0	1	0	0	FALSE	999
DSC3	-0.270236242857138	0.765067227865601	0.105263157894737	0.124183006535948	0.229446164430685	0	1	0	0	FALSE	999
DSCAM	-1.04707615714285	0.33869025187118	0.095171104639068	0.0701582752535832	0.165329379892651	0	1	0	0	FALSE	999
DSCAML1	0.596201985714294	0.384420732382839	0.1	0.0630966856379917	0.163096685637992	0	1	0	0	FALSE	999
DSCC1	-0.996206427142859	0.0615166334606952	0.333333333333333	0.0219907407407407	0.355324074074074	0	1	0.00307124851730121	0.000837449008492426	FALSE	416
DSCR10	-0.310417699999994	0.422511055485879	0	0	0	0	1	0	0	FALSE	999
DSCR3	-0.00580205714286119	0.978919696021776	0.0434782608695652	0.0373901599311435	0.0808684208007087	0	1	0	0	FALSE	999
DSCR4	-0.0742898999999912	0.572952083798651	0	0	0	0	1	0	0	FALSE	999
DSCR6	-1.14608757142856	0.303153220338075	0	0	0	0	1	0	0	FALSE	999
DSCR8	-0.0742898999999895	0.659663947943142	0	0	0	0	1	0	0	FALSE	999
DSCR9	-0.50372562285714	0.572246300181158	0	0	0	0	1	0	0	FALSE	999
DSE	0.449115395142858	0.588854867661438	0.201778227014076	0.0470925295194301	0.248870756533506	0	1	0	0	FALSE	999
DSEL	0.539580457142853	0.161239073726723	0.142857142857143	0.0386008918617614	0.181458034718904	0	1	0	0	FALSE	999
DSG1	-0.914761599999993	0.0648193356372571	0.248106060606061	0.1875	0.435606060606061	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	84
DSG2	-1.97469427285715	0.216993603782199	0.25	0.0210526315789474	0.271052631578947	0	1	0	0	FALSE	999
DSG3	0.0223125357142928	0.973234922114467	0.25	0	0.25	0	1	0	0	FALSE	999
DSG4	0.476448814285724	0.0130365504067893	0.117647058823529	0	0.117647058823529	0	1	0	0	FALSE	999
DSN1	-0.56475155714286	0.0685609366027482	0	0	0	0	1	0	0	FALSE	999
DSP	-0.0515697714285661	0.963082417861545	0.0992227935739732	0.0722766608189047	0.171499454392878	0	1	0	0	FALSE	999
DSPP	-2.02737422428571	0.162427799127819	0	0	0	0	1	0	0	FALSE	999
DST	-0.146111842857147	0.578656961734502	0.0877701114827259	0.0576850388319102	0.145455150314636	0	1	0	0	FALSE	999
DSTN	0.88125718571428	0.247316907008593	0.0454545454545455	0.0533908928792132	0.0988454383337587	0	1	0	0	FALSE	999
DSTYK	-0.380860542857143	0.220003491866628	0.102564102564103	0	0.102564102564103	0	1	0	0	FALSE	999
DTD1	-0.102987190857148	0.83773997467059	0	0	0	0	1	0	0	FALSE	999
DTHD1	0.320147298571428	0.828071477638444	0	0.0382822440717178	0.0382822440717178	0	1	0	0	FALSE	999
DTL	-0.78537685714286	0.161671008106165	0.0631578947368421	0.0612683328692101	0.124426227606052	0	1	0	0	FALSE	999
DTNA	-4.14248898571429	0.0149197358133419	0.00446428571428571	0.00857142857142857	0.0130357142857143	0	1	2.5403238601481e-05	0.00100709200682495	FALSE	409
DTNB	0.151455014285712	0.525592061103665	0.0594584035357605	0.120257617113342	0.179716020649102	0	1	0	0	FALSE	999
DTNBP1	-0.0789830857142904	0.793200203258666	0.0606060606060606	0.127773718182925	0.188379778788986	0	1	0	0	FALSE	999
DTWD1	0.0998673142857132	0.76592236227871	0.107142857142857	0.0588565392486961	0.165999396391553	0	1	0	0	FALSE	999
DTWD2	0.483479972857141	0.130761332151716	0.1	0.0240929099462366	0.124092909946237	0	1	0	0	FALSE	999
DTX1	0.0657544585714283	0.957824859519049	0.25	0.0591990069752609	0.309199006975261	0	1	0	0	FALSE	999
DTX2	-0.0562405428571466	0.814518488596236	0	0	0	0	1	0	0	FALSE	999
DTX3	-0.182722428571433	0.442623638185256	0.159509202453988	0.0774829822818222	0.23699218473581	0	1	0	0	FALSE	999
DTX3L	0.299383179714285	0.705196565891061	0	0	0	0	1	0	0	FALSE	999
DTX4	-1.73918694	0.0669354132287811	0.09375	0.0158730158730159	0.109623015873016	0	1	6.93538414794741e-17	0.000321130378935421	FALSE	85
